ood manufactured goods,All,$,200000000,1829000000
Imports,2021,14/08/2021,Saturday,All,Non-food manufactured goods,All,$,33000000,31053000000
Imports,2021,15/08/2021,Sunday,All,Non-food manufactured goods,All,$,31000000,31085000000
Imports,2021,16/08/2021,Monday,All,Non-food manufactured goods,All,$,200000000,31284000000
Imports,2021,17/08/2021,Tuesday,All,Non-food manufactured goods,All,$,254000000,31539000000
Imports,2021,18/08/2021,Wednesday,All,Non-food manufactured goods,All,$,204000000,31743000000
Imports,2021,19/08/2021,Thursday,All,Non-food manufactured goods,All,$,181000000,31924000000
Imports,2021,20/08/2021,Friday,All,Non-food manufactured goods,All,$,207000000,32131000000
Imports,2021,21/08/2021,Saturday,All,Non-food manufactured goods,All,$,27000000,32158000000
Imports,2021,22/08/2021,Sunday,All,Non-food manufactured goods,All,$,41000000,32199000000
Imports,2021,23/08/2021,Monday,All,Non-food manufactured goods,All,$,222000000,32421000000
Imports,2021,24/08/2021,Tuesday,All,Non-food manufactured goods,All,$,171000000,32592000000
Imports,2021,25/08/2021,Wednesday,All,Non-food manufactured goods,All,$,209000000,32801000000
Imports,2021,26/08/2021,Thursday,All,Non-food manufactured goods,All,$,190000000,32991000000
Imports,2021,27/08/2021,Friday,All,Non-food manufactured goods,All,$,164000000,33156000000
Imports,2021,28/08/2021,Saturday,All,Non-food manufactured goods,All,$,28000000,33183000000
Imports,2021,29/08/2021,Sunday,All,Non-food manufactured goods,All,$,31000000,33214000000
Imports,2021,30/08/2021,Monday,All,Non-food manufactured goods,All,$,252000000,33467000000
Imports,2021,31/08/2021,Tuesday,All,Non-food manufactured goods,All,$,138000000,33605000000
Imports,2021,01/09/2021,Wednesday,All,Non-food manufactured goods,All,$,359000000,33964000000
Imports,2021,02/09/2021,Thursday,All,Non-food manufactured goods,All,$,227000000,34191000000
Imports,2021,03/09/2021,Friday,All,Non-food manufactured goods,All,$,229000000,34420000000
Imports,2021,04/09/2021,Saturday,All,Non-food manufactured goods,All,$,25000000,34444000000
Imports,2021,05/09/2021,Sunday,All,Non-food manufactured goods,All,$,30000000,34475000000
Imports,2021,06/09/2021,Monday,All,Non-food manufactured goods,All,$,234000000,34708000000
Imports,2021,07/09/2021,Tuesday,All,Non-food manufactured goods,All,$,234000000,34943000000
Imports,2021,08/09/2021,Wednesday,All,Non-food manufactured goods,All,$,179000000,35122000000
Imports,2021,09/09/2021,Thursday,All,Non-food manufactured goods,All,$,261000000,35383000000
Imports,2021,10/09/2021,Friday,All,Non-food manufactured goods,All,$,196000000,35579000000
